id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|),Year,School Name,Image Token,School Token,Rating
167,Joshua Dillon,Skipper,25,1.7354129943939,0.101710149993061,-14.2540631968552,4.22939715530024e-46,2025,Northeastern University,NU-40.png,northeastern,3165.695538808617
168,Ella Hubbard,Skipper,26,1.7612107721698702,0.120920496466022,-11.7762097378328,5.17690328900208e-32,2026,Tufts University,TUF-40.png,tufts,3159.6600549416744
169,Marina Conde,Skipper,28,1.83816930651836,0.17559431464685,-7.67124263873443,1.70337971842999e-14,2028,Old Dominion University,ODU-40.png,old-dominion,3149.55566909617
170,Rogelio Casellas,Skipper,28,1.95078056731522,0.251183765469182,-4.91439138407555,8.90586815752504e-07,2028,Boston College,BC-40.png,boston-college,3148.0098382228944
171,Tyler Brown,Skipper,26,1.80789629917488,0.15630635457927,-8.81153939447328,1.23438888142653e-18,2026,Hampton University,HU-40.png,hampton,3146.8735346119497
172,Edward Herman,Skipper,28,1.8833108291197505,0.208353661803713,-6.24843863921795,4.14576031311106e-10,2028,Roger Williams University,RW-40.png,roger-williams,3141.560672828362
173,Eliott Raison,Skipper,26,2.190191271609896,0.416119287934729,-2.39115238681942,0.0167955801365936,2026,College of Charleston,COC-40.png,charleston,3132.0246794156046
174,Luke Monnich,Skipper,25,2.190164884591247,0.418365935713881,-2.37837484035954,0.017389139073038,2025,Georgetown University,GTN-40.png,georgetown,3125.2319620408516
175,Blake Goodwin,Skipper,27,1.7776459598606502,0.15347370874884,-9.17127729414185,4.67446960323138e-20,2027,Old Dominion University,ODU-40.png,old-dominion,3094.8707934747804
176,Calvin Lamosse,Skipper,25,1.70709292397557,0.108602914054534,-13.6101594423041,3.4848272861704e-42,2025,University of Vermont,UVM-40.png,vermont,3088.3771057875383
177,Skylor Sweet,Skipper,26,1.74346124578608,0.141271278620942,-10.2054336057862,1.87481847359897e-24,2026,Connecticut College,CC-40.png,connecticut-college,3063.108655709334
178,Max Sigel,Skipper,26,1.7762844302081802,0.165330359241553,-8.52179524929223,1.57098938351716e-17,2026,University of Rhode Island,URI-40.png,rhode-island,3056.577782691701
179,Oakley Cunningham,Skipper,27,1.92937151358146,0.272767583921569,-4.60400890941739,4.14434721316677e-06,2027,Tulane University,TUL-40.png,tulane,3040.440275398213
180,Emily Alfortish,Skipper,25,1.75358357934919,0.162283586202926,-8.82167047391523,1.1276468457378698e-18,2025,College of Charleston,COC-40.png,charleston,3020.316400089602
181,Henry Scholz,Skipper,27,1.72747735817319,0.149167032792896,-9.77239082047932,1.47919504750236e-22,2027,Connecticut College,CC-40.png,connecticut-college,3007.453617967692
182,John Polek,Skipper,26,1.8789554833222104,0.25112566520646,-5.20154089292507,1.97642972127855e-07,2026,College of Charleston,COC-40.png,charleston,3004.533971025041
183,Olin Guck,Skipper,26,1.69942599538431,0.133119865221937,-11.1611433973077,6.31737953842733e-29,2026,University of Rhode Island,URI-40.png,rhode-island,2999.492395102809
184,Hudson Mayfield,Skipper,27,1.76102090118771,0.176595378664431,-8.06462213077019,7.34627329329536e-16,2027,University of Southern California,USC-40.png,southern-cal,2992.255666382127
185,Olivia Drulard,Skipper,27,1.73808856312855,0.164158641706235,-8.81529794585955,1.19367192036927e-18,2027,Dartmouth College,DART-40.png,dartmouth,2983.701201138395
186,Humberto Porrata,Skipper,25,1.6606977654882202,0.11557729796868,-13.1902904935666,9.97999311545434e-40,2025,University of South Florida,USF-40.png,south-florida,2974.6636370704005
187,Griffin Gigliotti,Skipper,26,1.9734860101472305,0.325484790609547,-3.72278498095157,0.0001970373141368,2026,Boston College,BC-40.png,boston-college,2970.51764846582
188,Emil Tullberg,Skipper,25,1.6445586002588102,0.108769642174542,-14.1642214601162,1.5254814930189802e-45,2025,Salve Regina University,SR-40.png,salve-regina,2962.8082739939946
189,Miles Wolff,Skipper,26,1.8755165985663,0.269015207204492,-4.86842106511384,1.12493439229076e-06,2026,College of Charleston,COC-40.png,charleston,2943.987575519124
190,Rebecca Schill,Skipper,27,1.68653010380462,0.144113853347656,-10.3991792706886,2.5007781009293302e-25,2027,Bowdoin College,BOW-40.png,bowdoin,2940.718647566272
191,Nathan Selian,Skipper,25,1.64156300515863,0.11434644077926,-13.4996147189041,1.57196050149206e-41,2025,Boston University,BU-40.png,boston-university,2940.0866879794803
192,Efe Guder,Skipper,28,1.8128773837145704,0.237654094657443,-5.77443665938146,7.72109673949728e-09,2028,University of South Florida,USF-40.png,south-florida,2912.792483456812
193,Sophia Montgomery,Skipper,25,1.73733427417966,0.189738417716324,-7.63083008387708,2.33246937809916e-14,2025,Harvard University,HAR-40.png,harvard,2905.453295210348
194,Courtland Doyle,Skipper,27,1.80362623564482,0.234349265549198,-5.89534454598819,3.73900370559197e-09,2027,Tufts University,TUF-40.png,tufts,2904.2046746420465
195,Aston Smith,Skipper,28,2.530342632984801,0.721500462887849,-0.907626953627624,0.364075348760526,2028,San Diego State University,SDSU-40.png,san-diego-state,2896.1838773060554
196,Gilda Dondona,Skipper,28,1.822895478877,0.255893516183868,-5.32370042662887,1.0167730637723e-07,2028,Cornell University,COR-40.png,cornell,2878.110409202396
197,Grayson Tella,Skipper,26,2.860538623987122,0.949451607864405,-0.341941888854922,0.732394624868989,2026,Jacksonville University,JAX-40.png,jacksonville,2872.7224243810288
198,Pilar Cundey,Skipper,27,1.70892870942468,0.184983192599733,-7.98054769184511,1.4568539599895701e-15,2027,Cornell University,COR-40.png,cornell,2862.9078410501606
199,Christian Cushman,Skipper,25,1.60771882206802,0.11779604867841,-13.3915958623977,6.77100665150301e-41,2025,University of Vermont,UVM-40.png,vermont,2862.04949810081
200,Ethan Burt,Skipper,26,1.63423846059852,0.13858411762703,-11.1914515610813,4.49021861321037e-29,2026,University of Vermont,UVM-40.png,vermont,2852.7245683159504
201,David Vinogradov,Skipper,28,1.71099699240918,0.194821889642148,-7.56690590803363,3.82218535197925e-14,2028,U. S. Coast Guard Academy,CGA-40.png,coast-guard,2837.528315891916
202,Brent Penwarden,Skipper,24,1.6648216768241002,0.168223547273078,-9.03782049527523,1.59826553073029e-19,2024,Jacksonville University,JAX-40.png,jacksonville,2824.9727118289666
203,Benjamin Stevens,Skipper,25,1.61824144038245,0.138644014251498,-11.3019986346598,1.28265110349487e-29,2025,Bowdoin College,BOW-40.png,bowdoin,2820.550838010406
204,Garrett Henderson,Skipper,27,1.83170634826665,0.290354080555435,-4.66151379481495,3.13892024543553e-06,2027,Cal Poly University S.L.O.,SLO-40.png,cal-poly,2792.350454866995
205,Haley Andreasen,Skipper,25,1.56543001811888,0.115394284731311,-14.0367946801635,9.28166385270989e-45,2025,Tufts University,TUF-40.png,tufts,2784.677182043827
206,Adam Larzelere,Skipper,25,1.5958580028150402,0.143389787111993,-11.0840383360096,1.49953037321316e-28,2025,Tufts University,TUF-40.png,tufts,2761.5466442941015
207,Peter McGonagle,Skipper,25,1.54715620223964,0.116529042695898,-14.0569222918249,6.98588993209818e-45,2025,U. S. Coast Guard Academy,CGA-40.png,coast-guard,2744.725276391586
208,Jacob Usher,Skipper,25,1.5943871061651,0.155721781961362,-10.2157114692294,1.68637427401798e-24,2025,North Carolina State University,NCS-40.png,north-carolina-state,2721.608866446114
209,Laura Slovensky,Skipper,25,1.59003914071769,0.156065323456794,-10.2210838647994,1.59546848220583e-24,2025,U. S. Coast Guard Academy,CGA-40.png,coast-guard,2711.882311064998
210,Arrieta Angueira Salbidegoitia,Skipper,26,1.50982601656835,0.11796512752606,-14.2022470430353,8.87212578038841e-46,2026,George Washington University,GWU-40.png,george-washington,2665.7566505585196
211,Adra Ivancich,Skipper,26,1.56088026806044,0.155660851151891,-10.4349656325032,1.7167586745400502e-25,2026,University of Pennsylvania,UPN-40.png,pennsylvania,2654.7779826652068
212,Leah Rickard,Skipper,26,1.52423407566032,0.139545303531029,-11.9026709066348,1.14618999128431e-32,2026,University of Rhode Island,URI-40.png,rhode-island,2629.832240727553
213,Gianna Dewey,Skipper,27,1.51462052696404,0.140975415651916,-11.8501184441791,2.14886867292922e-32,2027,Old Dominion University,ODU-40.png,old-dominion,2606.314806972332
214,Julia Conneely,Skipper,26,1.48084936331071,0.121264630212534,-14.0547704129291,7.20150803103239e-45,2026,U. S. Coast Guard Academy,CGA-40.png,coast-guard,2597.904835983818
215,Porter Bell,Skipper,26,1.46811323481539,0.116076582717186,-14.7926707105499,1.63341703557696e-49,2026,Boston University,BU-40.png,boston-university,2587.9967214792223
216,Xavier Stoldt,Skipper,26,1.7103484971978502,0.280436692179985,-5.25910996700893,1.44754309749877e-07,2026,Georgetown University,GTN-40.png,georgetown,2579.3869178557457
217,Benjamin Usher,Skipper,27,1.51227558697708,0.15038545114319,-11.1242164748148,9.564248461866919e-29,2027,North Carolina State University,NCS-40.png,north-carolina-state,2573.39482052459
218,Ava Gustafson,Skipper,28,1.9530904947554504,0.448752640872629,-2.74562262854936,0.0060396191181855,2028,Cornell University,COR-40.png,cornell,2559.923066893014
219,Robert Chase,Skipper,26,1.53572705492615,0.181114031019303,-9.10734986100923,8.441880574789411e-20,2026,North Carolina State University,NCS-40.png,north-carolina-state,2528.112016794391
220,Avery Canavan,Skipper,25,1.4314288911722102,0.112609307862814,-15.5739080744634,1.09507088462791e-54,2025,George Washington University,GWU-40.png,george-washington,2525.0298587559782
221,Max Kleha,Skipper,25,1.48559653115844,0.150672096318293,-11.2801202779298,1.6452088533743998e-29,2025,St. Mary's College of Maryland,SMC-40.png,st-mary,2519.176773362001
222,Bobby Rielly,Skipper,25,1.71664342453848,0.305326216441188,-4.80978178924576,1.51095151489661e-06,2025,Tulane University,TUL-40.png,tulane,2517.3081997533964
223,Pj Rodrigues,Skipper,28,1.5320678872538502,0.183049000835104,-9.03106821321553,1.70004075547884e-19,2028,Eckerd College,ECK-40.png,eckerd,2514.988772002388
224,Charlie Herrick,Skipper,26,1.47468984663708,0.14489593521547,-11.8050658286301,3.67503249223377e-32,2026,University of Wisconsin,WIS-40.png,wisconsin,2514.6918876277496
225,Sidney Moyer,Skipper,27,1.4692334720925602,0.143097508861675,-11.9915604521306,3.93423045030468e-33,2027,Brown University,BR-40.png,brown,2509.1744176000952
226,Sam Ingalls,Skipper,24,1.66120649886256,0.278061724306327,-5.48075937130835,4.23504154719861e-08,2024,University of Rhode Island,URI-40.png,rhode-island,2488.2278248061393
227,Duncan Craine,Skipper,26,1.5429101542443102,0.201443546669202,-8.15258554104576,3.56224805412449e-16,2026,Connecticut College,CC-40.png,connecticut-college,2481.4896684810146
228,Kailey Warrior,Skipper,27,1.59452465665238,0.240445519597718,-6.61551625568048,3.7025729403553694e-11,2027,University of South Florida,USF-40.png,south-florida,2467.7127545116064
229,Caylin Schnoor,Skipper,25,1.38292547251933,0.113992102520439,-15.8104850054339,2.6343099203401496e-56,2025,Roger Williams University,RW-40.png,roger-williams,2423.874637477343
230,Helen Horangic,Skipper,25,1.52280116512461,0.213942917019183,-7.77027236140261,7.831754187840641e-15,2025,Brown University,BR-40.png,brown,2403.773579191671
231,William Wiegand,Skipper,25,1.41638913044323,0.146262015839101,-12.0934116733302,1.14434050504404e-33,2025,Boston University,BU-40.png,boston-university,2393.992213369157
232,Jack Crager,Skipper,27,1.6228480338265,0.286212485718195,-5.45869919828867,4.79635546282687e-08,2027,Roger Williams University,RW-40.png,roger-williams,2387.058610498415
233,Margaux Cowles,Skipper,27,1.55625072179136,0.255451014486288,-6.37674186434951,1.80894975509012e-10,2027,University of Pennsylvania,UPN-40.png,pennsylvania,2346.148400123856
234,Celia Houston,Skipper,25,1.43771115905713,0.177746994421851,-9.8313040216711,8.25429413332723e-23,2025,U. S. Coast Guard Academy,CGA-40.png,coast-guard,2342.181334848707
235,Maria Skouloudi,Skipper,27,1.4807701658109702,0.208963929355313,-8.15655476810795,3.44716232648377e-16,2027,Tufts University,TUF-40.png,tufts,2334.6485435560016
236,Agija Elerte,Skipper,26,1.39205741257219,0.154493582848922,-11.6065564311362,3.8167910080983804e-31,2026,Jacksonville University,JAX-40.png,jacksonville,2320.6340765976142
237,Kaitlyn Hamilton,Skipper,26,1.46853159290498,0.207785221125135,-8.26172476539038,1.4358247454328896e-16,2026,Brown University,BR-40.png,brown,2313.707522434555
238,Meredith Broadus,Skipper,25,1.32579434555397,0.122483035205244,-15.1808905738405,4.73311558922885e-52,2025,Tufts University,TUF-40.png,tufts,2284.139585492208
239,Morgan Carew,Skipper,25,1.46156649802882,0.213312229170285,-8.08031217353154,6.46011859874973e-16,2025,University of Hawaii,UH-40.png,hawaii,2283.1963085467855
240,Oliver Keeves,Skipper,28,1.45296586018117,0.208491067874354,-8.30841367755558,9.698989375305651e-17,2028,Tufts University,TUF-40.png,tufts,2280.458516739278
241,Gavin Sanborn,Skipper,25,1.3439118915729302,0.140030831803608,-13.1491328364462,1.72137247257789e-39,2025,University of Vermont,UVM-40.png,vermont,2267.7312877350364
242,Morgan Smith,Skipper,27,1.5321547055333102,0.282303185634483,-5.85555274875152,4.7542608871352615e-09,2027,Jacksonville University,JAX-40.png,jacksonville,2217.3998541631718
243,Emery Diemar,Skipper,28,1.5461251951582402,0.297025367797598,-5.51828524665036,3.42323465401859e-08,2028,Brown University,BR-40.png,brown,2201.1742869236864
244,Thomas Whidden,Skipper,28,1.6346711977030202,0.360637323494316,-4.2994016465909,1.71259856483444e-05,2028,Stanford University,STAN-40.png,stanford,2187.4304249230927
245,Dylan Balunas,Skipper,28,1.42232879301568,0.22445300948205,-7.85405867895892,4.0278569100202e-15,2028,Boston University,BU-40.png,boston-university,2171.29855758521
246,Julian Dahiya,Skipper,28,1.57099188746761,0.324702321167376,-4.97133499657654,6.64934415154461e-07,2028,Brown University,BR-40.png,brown,2167.876811433092
247,Brayden Benesch,Skipper,28,1.39811466223934,0.20955142083782,-8.52812751530029,1.48735540816122e-17,2028,Tufts University,TUF-40.png,tufts,2167.57506196522
248,Raam Fox,Skipper,26,1.51869393716337,0.290355609749151,-5.7395204605587,9.49450124387573e-09,2026,St. Mary's College of Maryland,SMC-40.png,st-mary,2166.321045079287
249,Benjamin Luu,Skipper,26,1.73696894984309,0.437663372281039,-3.30899737568985,0.0009363071473909,2027,Boston University,BU-40.png,boston-university,2160.947782843063
250,Alvaro Nadal-Alvarez,Skipper,26,1.330246027137,0.167052282972833,-11.1040079190135,1.19941874003598e-28,2026,University of Vermont,UVM-40.png,vermont,2159.335205355501
251,Adam Strobridge,Skipper,26,1.3002966865812902,0.149716766830749,-12.5897670212592,2.40381801695974e-36,2026,University of Rhode Island,URI-40.png,rhode-island,2151.4430726703335
252,Joey Richardson,Skipper,28,1.38249859294037,0.211426064545311,-8.52637214381821,1.51008914698542e-17,2028,U. S. Coast Guard Academy,CGA-40.png,coast-guard,2130.718992244807
253,Cooper Smith,Skipper,27,1.29679590935557,0.154382320764093,-12.2319704837619,2.09786970762029e-34,2027,University of Vermont,UVM-40.png,vermont,2130.444856418861
254,Matias Martin,Skipper,27,1.3324285063314,0.184246647725038,-10.0559082984794,8.65198602146311e-24,2027,University of Texas,UT-40.png,texas,2112.1170694876864
255,William Hurd,Skipper,27,1.2681425027949802,0.144841671283542,-13.2355100598696,5.47239589158535e-40,2027,Connecticut College,CC-40.png,connecticut-college,2101.7599917393345
256,Sophia Hubbard,Skipper,28,1.3126975785146802,0.180028668708987,-10.4011118621823,2.45056878465813e-25,2028,Tufts University,TUF-40.png,tufts,2085.3091509023993
257,Owen Grainger,Skipper,28,1.3604552686531202,0.222132580448455,-8.21464653145252,2.12790113689197e-16,2028,University of Rhode Island,URI-40.png,rhode-island,2054.5127959608753
258,Nolan Cooper,Skipper,25,1.20264127454708,0.11859657095306,-16.7167955167458,9.88958732594515e-63,2025,Fairfield University,FAR-40.png,fairfield,2049.49283623498
259,Grace Ivancich,Skipper,28,1.2997646356057402,0.196301180777695,-9.60478819883451,7.631466702848219e-22,2028,Brown University,BR-40.png,brown,2010.6257288783954
260,Joshua Bendura,Skipper,26,1.2017932887544802,0.13206754424226,-15.0180926190606,5.58930049669273e-51,2026,Christopher Newport University,CNU-40.png,christopher-newport,2007.3839447821806
261,Vivian Bonsager,Skipper,25,1.2254287247914202,0.157792661492348,-12.4198879518883,2.03846791364564e-35,2025,University of Hawaii,UH-40.png,hawaii,1977.4794651057962
262,Audrey Commerford,Skipper,25,1.1358938067311102,0.10594505289965,-19.3430654602305,2.33191919549166e-83,2025,University of Vermont,UVM-40.png,vermont,1953.9524547632702
263,Maisie MacGillivray,Skipper,25,1.2008772721285002,0.151167486161806,-13.1266231807556,2.3176299073097e-39,2025,Tufts University,TUF-40.png,tufts,1948.2520857715824
264,Milo Miller,Skipper,27,1.2350738076057302,0.174993197038889,-11.1439880266746,7.66102157488184e-29,2027,Rollins College,ROL-40.png,rollins,1945.168024094793
265,Blake Vogel,Skipper,26,1.20637560304475,0.161104054955019,-12.2828708294423,1.11953829070212e-34,2026,Tufts University,TUF-40.png,tufts,1929.4390412244427
266,Charlotte West,Skipper,28,1.30890267789757,0.23168467271936,-8.09847798836396,5.56510302766794e-16,2028,Dartmouth College,DART-40.png,dartmouth,1922.7513376370603
