id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|)
708,Martha Hughes,Skipper,28,0.5568621748344702,0.42468548345221,-6.18889467084391,6.05875486490434e-10
709,Julian van den Driessche,Skipper,25,0.5514848965797601,1.17590342018212,-2.23973411283126,0.0251081895493428
710,Andrew Tollefson,Skipper,26,0.5482612977225703,0.163519533773194,-16.1261137528165,1.67217072852691e-58
711,Edward Ansart,Skipper,24,0.54066431919424,0.165467032627836,-15.9822264227726,1.69965218206781e-57
712,Timothy Brustoski,Skipper,24,0.5364382154957501,0.284436416083868,-9.31230157210204,1.25091762600379e-20
713,Colin Miedler,Skipper,26,0.5228039587958202,0.351538365356578,-7.57354588783002,3.6317234402164e-14
714,Ryan Milne,Skipper,26,0.5227698154303,0.375259133380313,-7.09490015804102,1.2944490268197e-12
715,Brody Schwartz,Skipper,24,0.5167721789401103,0.180314242757294,-14.798740689654,1.4925080344242e-49
716,Joseph Bonacci,Skipper,25,0.5158052328864899,0.129825047933407,-20.5614456513767,6.079451577763401e-94
717,Olivia Gilmore,Skipper,27,0.5147379850412399,0.351046958676592,-7.60712448608787,2.80261342056965e-14
718,Theresa Straw,Skipper,28,0.5114328016043501,0.28361720762611,-9.42736557112241,4.2051778695382e-21
719,Ayla Weisberg,Skipper,25,0.50587766175276,0.351852376215505,-7.61489311859249,2.63909759879956e-14
720,Marco Welch,Skipper,28,0.5055769614069501,0.284106101983818,-9.43175426377253,4.03286748409029e-21
721,Noah Frank,Skipper,26,0.5044869398447602,0.251336294788154,-10.6658250953026,1.47087683682571e-26
722,Zachary Amelotte,Skipper,27,0.5044141664357502,0.232109319135845,-11.5496514474368,7.4120421116955e-31
723,Kieran Elliott,Skipper,26,0.5021134720228102,0.436324338097973,-6.14928435995553,7.7833326840889e-10
724,Kenneth Buck,Skipper,26,0.49645797390011026,0.125820619717755,-21.3696128050233,2.56248994424708e-101
725,Luciana Solorzano,Skipper,24,0.49411441084974017,0.145383545638881,-18.5102205169165,1.70800028618009e-76
726,Will Eggena,Skipper,27,0.49385749121357003,0.259941618277394,-10.3536264288045,4.02928367210607e-25
727,Meara Conley,Skipper,28,0.48581278797554006,0.205803092525084,-13.1163389192127,2.65452236119307e-39
728,Jack Homa,Skipper,27,0.48538882919859017,0.292283197759323,-9.23695611535342,2.53609027982005e-20
729,Leopold Sabharwal,Skipper,25,0.4835802268293903,0.241552582753605,-11.1843791630371,4.86296924471124e-29
730,Kennedy Jones,Skipper,24,0.4818701725109702,0.131941309424525,-20.4888502276995,2.7071096563711e-93
731,Colby Green,Skipper,25,0.47651975327157015,0.210137292800471,-12.8900306594174,5.12234432665216e-38
732,Darby Smith,Skipper,28,0.4743246584882299,0.328242813702576,-8.25873752143968,1.4722126733259499e-16
733,Walter Chiles,Skipper,27,0.47259239263109,0.456987073883443,-5.93584296482178,2.9233951581119503e-09
734,Ian Hoogenboom,Skipper,25,0.4720092608345601,0.139600574028812,-19.4353544618096,3.87726904936499e-84
735,Elizabeth Taylor,Skipper,24,0.47187184392487014,0.321900385158387,-8.42907986859568,3.48393746316474e-17
736,Nicholas Thibodeau,Skipper,26,0.47151119447147005,0.817732851256353,-3.31854676196007,0.0009048717024634
737,Patrick Barney,Skipper,25,0.4706720151594803,0.282417223869868,-9.61175047258426,7.13259376997756e-22
738,Quinn Kaiser,Skipper,26,0.4704416399256601,0.689720033869965,-3.93602349782228,8.28428651140813e-05
739,Clementine Matzky,Skipper,25,0.46585951226136,0.702966002968909,-3.8683753928503,0.0001095629013277
740,Eva Wieting,Skipper,26,0.46313202146426,0.335270200326057,-8.11901527796117,4.69981358267629e-16
741,Maximilian Conze,Skipper,28,0.45168395394831995,0.353855073145194,-7.72494773612213,1.11899245418074e-14
742,Carter Anderson,Skipper,27,0.44621215716268026,0.210850365288138,-12.9901778412903,1.39103449014102e-38
743,Jett Lindelof,Skipper,27,0.44518151599962996,0.657878467673606,-4.16492485891238,3.11455126003097e-05
744,Max Case,Skipper,24,0.44210100607071023,0.164629126579616,-16.662269618246,2.46490461340104e-62
745,Jack Viscuso,Skipper,25,0.43993536897979,0.349526591557236,-7.85422510758323,4.02251264552856e-15
746,Matthew Cabot,Skipper,24,0.4394240372558502,0.189964246840537,-14.4541507603043,2.3602293515157803e-47
747,Jared Cohen,Skipper,25,0.43842106266822034,0.466586923451567,-5.88695203279421,3.9338282416036806e-09
748,Isabella Cho,Skipper,27,0.43135312441852003,0.214860637568463,-12.8168789169706,1.31903981519431e-37
749,Caroline Keeffe-Jones,Skipper,26,0.42702057670004034,0.313653436657118,-8.79370349916422,1.44709144396922e-18
750,Alexa Whitman,Skipper,26,0.42662377613801006,0.222320163634184,-12.4081058547515,2.3617398745729e-35
751,Grace Bray,Skipper,27,0.4232599813787603,0.199277411517441,-13.8597540872621,1.11054065243126e-43
752,Enzo Dougherty,Skipper,27,0.42159178112907014,0.343855434707449,-8.03711048330185,9.19817279345777e-16
753,Nathanael Green,Skipper,28,0.42085510665909,0.459840920513816,-6.01151543974972,1.83797003021419e-09
754,Samuel Delasanta,Skipper,24,0.4195947740285302,0.289445242932989,-9.5548335778604,1.2378270518061201e-21
755,Brianne Abbott-Rogge,Skipper,25,0.4170174836110103,0.400049215188029,-6.9195946684823,4.5293772213753e-12
756,Ocean Smith,Skipper,28,0.41150496401537007,0.374456204050024,-7.40725058402479,1.28944680845802e-13
757,Coby Flannery,Skipper,25,0.4103703081102701,0.321149537494859,-8.64029141592884,5.60698183304832e-18
758,Malia Johnson,Skipper,25,0.4078106545718603,0.287785672637489,-9.65088087996414,4.87352759089516e-22
759,Robert Bloomfield,Skipper,26,0.40007884092222,0.178945022595575,-15.5640934787491,1.27666069947915e-54
760,Benjamin Luu,Skipper,27,0.3973413365848599,0.836611361732916,-3.33231735915842,0.000861259809596
761,Quinn Brighton,Skipper,27,0.39710921752361017,0.487692746126681,-5.716891843843,1.08490119701447e-08
762,Brittany Shabino,Skipper,25,0.3970446055458803,0.171642474003012,-16.2439472560959,2.46537269212159e-59
763,Ryan Brelage,Skipper,28,0.3945470700719902,0.367135453412996,-7.60114231448357,2.93528091261916e-14
764,Daniel Larson,Skipper,27,0.3888185040044103,0.666587416082314,-4.19506478623188,2.727936046557e-05
765,Olivia Hogan-Lopez,Skipper,26,0.3876556365728101,0.154829745262331,-18.0684936143496,5.6433620584348e-73
766,Cole Bender,Skipper,26,0.3866509642227003,0.212217075377641,-13.1871807721122,1.04002396018408e-39
767,Aidan Young,Skipper,24,0.38546114470514015,0.197378672774478,-14.1845859843754,1.14137348870898e-45
768,Dawson Kohl,Skipper,27,0.3854054348009299,0.220742493881397,-12.6835137907792,7.29851313248813e-37
769,Iain Shand,Skipper,24,0.3805954685217703,0.167654970012374,-16.7284061512036,8.13872052548601e-63
770,Finn Mahan,Skipper,26,0.3778213923530602,0.505675435121789,-5.55173202575566,2.82852962741214e-08
771,Shay Bridge,Skipper,28,0.3739272724261502,0.294972902318949,-9.53059960975904,1.56377370622261e-21
772,Zachary Bender,Skipper,28,0.3736729585620999,0.334813472237686,-8.39728139612795,4.56934129755073e-17
773,Chase O'Malley,Skipper,26,0.36937997015654034,0.305573686863009,-9.2148507906783,3.1171152760803503e-20
774,Lyla Solway,Skipper,28,0.3687151996974203,0.30954592204166,-9.09874916743419,9.137811517769692e-20
775,Jean-Luc Depardieu,Skipper,27,0.3678475206919303,0.22565548955671,-12.485175454846,8.99448412028445e-36
776,Ben Visco,Skipper,28,0.3625273955044803,0.322605924792458,-8.74958668681627,2.14135580680618e-18
777,Lucas Koenig,Skipper,25,0.36250632103039004,0.411414698391561,-6.8609351833117,6.84112007081808e-12
778,Sam Childers,Skipper,27,0.36213983019729,0.275043947811486,-10.2640181411817,1.02356894378938e-24
779,Elizabeth Crager,Skipper,25,0.35957213166896995,0.775435988545601,-3.64391621001156,0.0002685208681653
780,Kannon Behrens,Skipper,26,0.35920753235205005,0.782392773985576,-3.61198168205049,0.0003038660351851
781,Penelope Whiteside,Skipper,28,0.3567409135289701,0.783453559122617,-3.61023950136267,0.0003059144028063
782,Kira Blumhagen,Skipper,24,0.3554897978803502,0.20122150898695,-14.0626422916835,6.44347260789622e-45
783,Michael Morse,Skipper,25,0.35351889883862997,0.442536017824207,-6.39874922552143,1.56654882569995e-10
784,Arden Carleton,Skipper,26,0.34813838510405004,0.249429729707552,-11.3741754777144,5.623174562183779e-30
785,Samuel Monique,Skipper,25,0.34378570881583004,0.708170287843349,-4.01232618780714,6.01233447158918e-05
786,Robert Mansuetto,Skipper,25,0.34328887296817,0.442338327497072,-6.42473611380027,1.32098472758635e-10
787,Rowan Barnes,Skipper,26,0.34106407118876003,0.178105986402301,-15.9687604353939,2.1093626913433095e-57
788,Michael Salvatore,Skipper,26,0.3408098643224502,0.830446567298458,-3.42512829583641,0.0006145091625047
789,Joseph Thuente,Skipper,24,0.3389840327128,0.236882471309939,-12.0152911766942,2.95327535769844e-33
790,Milo Fleming,Skipper,28,0.3385885696656201,0.626917157376719,-4.54064352362341,5.60827858525831e-06
791,Mary d’Arcy,Skipper,25,0.3366191472574003,0.186583261121277,-15.2670541600603,1.26771959221581e-52
792,Peter Kelleher,Skipper,26,0.33226048593243007,0.456594101354719,-6.24829669450286,4.14952887222903e-10
793,Emily Smith,Skipper,25,0.3321751897637202,0.174823979637529,-16.3193900305222,7.18499292312752e-60
794,Niah Ford,Skipper,26,0.33180159010038013,0.159044887788257,-17.9408112372344,5.66224407609317e-72
795,Jack Phibbs,Skipper,27,0.32563970047528024,0.288345280844893,-9.91712502213467,3.5071259987509e-23
796,Nick Myneni,Skipper,26,0.32536162024295034,0.283580435671238,-10.0847375918032,6.45373905117098e-24
797,Sunny Sun,Skipper,28,0.3207033337139702,0.406564335725968,-7.04560709027211,1.84654629336249e-12
798,Matt Grimsley,Skipper,26,0.31851201131047,0.196067051376279,-14.6209364027441,2.06539927553941e-48
799,Rebecca Runyan,Skipper,25,0.3161459435960303,0.214083853203639,-13.4015242795145,5.923396713767898e-41
800,Andrew Michels,Skipper,25,0.31539071682593,0.167629400891354,-17.1199393905291,1.05385010427138e-65
801,Annabelle Brameld,Skipper,27,0.31482613762693035,0.506253740229854,-5.66982430831318,1.42944028033478e-08
802,Parker Younger,Skipper,24,0.31403652676987015,0.301129019807885,-9.53464855435887,1.5039410083808e-21
803,Kique Ruiz,Skipper,26,0.31113254785022004,0.327364345190733,-8.77940250527854,1.6434538207108e-18
804,Robert Newland,Skipper,25,0.31000628268397,0.39014354929407,-7.36956851567852,1.71181171367072e-13
805,Marina Dreyfuss,Skipper,27,0.3073171237211403,0.234679644843901,-12.2630097652897,1.4308483045998799e-34
806,Madison Suh,Skipper,26,0.3068548679163401,0.295619714345996,-9.73663423837641,2.10408026458875e-22
807,Jeffrey Kriegh,Skipper,27,0.30361765279281006,0.632577335972458,-4.55529795884004,5.23113746805764e-06
808,Aidan Gurskis,Skipper,28,0.30204801703326023,0.210391839005628,-13.7037058887357,9.64720124896364e-43
809,Max Shapiro,Skipper,25,0.29738701773049003,0.222407746175801,-12.9842999269615,1.50205318587018e-38
810,Enzo Cremers,Skipper,24,0.2954693269126003,0.236742947504544,-12.2061780665655,2.88108029686519e-34
811,Nathan Gerber,Skipper,26,0.29456412313705016,0.168384562925076,-17.1668455041557,4.70293888131352e-66
812,Mason Mattice,Skipper,28,0.28942014412946016,0.538380031575364,-5.37868343213581,7.50325091391086e-08
813,Jack Kisling,Skipper,25,0.2880237189676902,0.209995150741463,-13.7963765875518,2.67987916560207e-43
814,Miles Raneri,Skipper,25,0.2848722989094603,0.435969319793143,-6.65258647701011,2.87986502991976e-11
815,Penelope Weekes,Skipper,25,0.2801599369785701,0.241023263131316,-12.05292769435,1.87181239297613e-33
816,Harrison Vose,Skipper,26,0.2773934616194502,0.823440865279849,-3.5312826471746,0.0004135495826202
817,Ian Connolly,Skipper,25,0.2773067179534303,0.486307182782474,-5.97953163176677,2.2378010620994903e-09
818,Joe Seiffert,Skipper,25,0.27376372861061027,0.235511109459931,-12.3621861330552,4.18615164606068e-35
819,Aidan Boylan,Skipper,24,0.27139227307113023,0.147904205157715,-19.7006138126932,2.13021812657288e-86
820,Tia Soultanakis,Skipper,26,0.26923941845192,0.555892979041223,-5.24553572656017,1.5582885865937e-07
821,James McGirr,Skipper,24,0.26781689306611023,0.34956059647397,-8.3458462896511,7.07057203045915e-17
822,James Sullivan,Skipper,25,0.2614160014735001,0.141175010897509,-20.7103217495463,2.79582929723277e-95
823,Will Brownie,Skipper,25,0.26016992480552004,0.790340297641318,-3.7009703087145,0.0002147766090597
824,Matthew Diaz,Skipper,29,0.2599526750741301,0.521704637407967,-5.60708687508749,2.05760395058708e-08
825,Ella Towner,Skipper,27,0.25706423369563014,0.183451821149102,-15.9613115210294,2.37683799570036e-57
826,Karina Lamoreux,Skipper,25,0.2540216735685803,0.493681683115001,-5.9373769107517,2.89618330867798e-09
827,Wilton Lawton,Skipper,26,0.25180494022415,0.20039045563201,-14.638376616695,1.5983917961000298e-48
828,Sean Crandall,Skipper,25,0.2509966487709603,0.209454307480175,-14.0087797032457,1.37751587816322e-44
829,Chris Hopkins,Skipper,25,0.2464454492961603,0.412095122212063,-7.13124298847726,9.94665432606424e-13
830,Zachary Klusky,Skipper,27,0.2390326164474903,0.43111664983088,-6.833796108002,8.26965396739803e-12
831,Thomas Roeber,Skipper,27,0.23783743299366034,0.422882950954626,-6.96967910507984,3.17664721701628e-12
832,William Bourell,Skipper,28,0.23473746754738034,0.478229175180908,-6.16954921558919,6.84849576924475e-10
833,Greta Traver,Skipper,27,0.23007570637843022,0.245223800218302,-12.0507071138588,1.92293177011602e-33
834,Beatriz Newland,Skipper,27,0.2275431495300202,0.477875779285725,-6.18916647135237,6.0483182208443e-10
835,Marykate Hanus,Skipper,28,0.22174447577853007,0.245909393594696,-12.0509891104949,1.91636391741077e-33
836,Christopher Hopkins,Skipper,25,0.219876940452,0.149849724282681,-19.7886180565187,3.73133069263732e-87
837,Lilly Saffer,Skipper,27,0.21670973611290023,0.145091906944022,-20.4593503977379,4.95946582801051e-93
838,Julia Scott,Skipper,27,0.21412631164674023,0.21650719184104,-13.7227293155751,7.421807296452029e-43
839,Noah Jost,Skipper,27,0.21185937362669005,0.17484544913095,-17.0055128189414,7.4748229318971e-65
840,Lauren Connell,Skipper,26,0.20930244142694,0.385037155912029,-7.72884749701818,1.08524587674932e-14
841,Faith Burton,Skipper,26,0.20187119518896024,0.644024341209243,-4.63231669064877,3.61596458733672e-06
842,Lucas Rodenroth,Skipper,27,0.19829677568678994,0.200492242660049,-14.8978288877459,3.40463952071052e-50
843,Isabelle McNabb,Skipper,26,0.19562524260503,1.14306505765994,-2.61539851779895,0.008912340123978
844,Lauren Murray,Skipper,28,0.19325791006869997,0.245916802481742,-12.1664642671582,4.68959791753107e-34
845,Lewis Bragg,Skipper,25,0.19237703397226014,0.193323616530355,-15.480875642084,4.67071866300852e-54
846,Samuel Stephens,Skipper,25,0.19136981289367005,0.205570306169428,-14.5635142693978,4.7929173284389895e-48
847,Zach Brennan,Skipper,27,0.18757635913574022,0.859630557599502,-3.48710212139463,0.0004882848700556
848,Emaline Ouellette,Skipper,28,0.18624502897355022,0.172572534491491,-17.377915205452,1.21283052348548e-67
849,Nat Edmonds,Skipper,24,0.18559360771698996,0.217949612855242,-13.762824595756,4.26530913192472e-43
850,Ronan Sulkin,Skipper,26,0.1830697075549801,0.346286643082687,-8.66948307874753,4.34086545748062e-18
851,Sylvia Burns,Skipper,26,0.18185797280876992,0.151809996911693,-19.7835319705255,4.12742761803379e-87
852,Adrian Stone,Skipper,25,0.17970316406105002,0.317568595977609,-9.46407413756832,2.96173157156167e-21
853,Carsten Zieger,Skipper,28,0.1778921052240503,0.28380987410019,-10.5961915682713,3.1036296593508397e-26
854,Greta Shuster,Skipper,25,0.17523695937853034,0.246752146795909,-12.1983090314009,3.1734575706455293e-34
855,Lily Schwartz,Skipper,25,0.17041324530768032,0.142231175189364,-21.1963562196201,1.03182756378411e-99
856,Aidan Pesce,Skipper,26,0.16740336426335034,0.355967723549409,-8.47771395058627,2.29661771515894e-17
857,Emily Avey,Skipper,25,0.15415495392177014,0.166085498740492,-18.2498831578959,2.07352269353134e-74
858,Esme Gonzalez,Skipper,28,0.15345074953131022,0.368212170729304,-8.23369076752797,1.81531926729144e-16
859,Marc Leyk,Skipper,28,0.14904017194445007,0.262714918567659,-11.5568455143907,6.81671345664086e-31
860,Simone Ford,Skipper,28,0.14755300702248997,0.231912124209099,-13.0982496214614,3.3693874495856803e-39
861,Nigel Yu,Skipper,27,0.14038498441751024,0.197078654714211,-15.4497244775416,7.57666263281202e-54
862,Karl Wagerson,Skipper,24,0.13495802429445014,0.418053872441593,-7.29627944371768,2.95834160834727e-13
863,Cameron Frary,Skipper,24,0.13095390849163024,0.247912915879032,-12.3198179523462,7.08540553561947e-35
864,Alan Becker,Skipper,27,0.13036386130489008,0.337549938024801,-9.05001510806762,1.42948560630641e-19
865,Bryan Lawrence,Skipper,24,0.12992568180118003,0.176266780659167,-17.3332162017707,2.6413550494179502e-67
866,Dylan Flack,Skipper,27,0.12944428819394993,0.822813374955421,-3.71378456521592,0.0002041826310045
867,Ted Sherman,Skipper,27,0.12845024863509025,0.304243725631433,-10.0470293846734,9.4678484391108e-24
868,Garrett Cook,Skipper,24,0.12497463320885993,0.305499132853026,-10.0171193232814,1.28184634201226e-23
869,Tommaso Ciaglia,Skipper,24,0.12185721440269015,0.356414559272042,-8.59487528234154,8.33552791782924e-18
870,ZIYUE ZHOU,Skipper,27,0.12097983968947013,0.462642745622634,-6.62328781648412,3.5129605799752e-11
871,Barrett Lhamon,Skipper,26,0.11989012899418006,1.10116256045241,-2.7836995928222,0.0053742784779556
872,William Styslinger,Skipper,28,0.11813765238229035,0.409864568575761,-7.48310169486484,7.25886666454001e-14
873,Jack Hammett,Skipper,26,0.10488325325614012,0.201361119659252,-15.2974549014877,7.9505436637161405e-53
874,Juan Carrau Carrero,Skipper,25,0.10405077286663023,0.435988995220573,-7.06702499619559,1.58290448430198e-12
875,Josh Elliott,Skipper,29,0.09898455057655031,0.801563458141918,-3.8502395764574,0.0001180023416024
876,Kate Hennig,Skipper,26,0.09370709421962031,0.303700382484808,-10.1794037289092,2.45058344483222e-24
877,kenneth Deloe,Skipper,24,0.09184872864316018,0.898543620933863,-3.44262326218345,0.0005761012568581
878,Dylan Murphy,Skipper,26,0.09137356613696035,0.231563779562617,-13.3605624327921,1.02784576192337e-40
879,Nathan Hyde,Skipper,25,0.08863776684999003,0.199145119961556,-15.5492544025402,1.60968846118217e-54
880,Eddie O’Keefe,Skipper,25,0.07720055533301018,0.188120569341104,-16.5212945915985,2.5780441525078306e-61
881,Miles Kirkbride,Skipper,26,0.07636627730693002,0.333203428287133,-9.33012495949082,1.05746161420522e-20
